raw_file,raw_sha256,source_document,source_page,trace_status,parse_status,data_rows,columns,ragged_rows,blank_headers,duplicate_headers,numeric_headers,placeholder_headers,blank_cells,blank_cell_ratio,empty_rows,empty_columns,multiline_cells,replacement_character_cells,control_character_cells,mojibake_cells,mixed_script_cells,suspicious_ocr_cells,structure_status,ocr_status,cleaning_quality_status,mapping_status,sql_load_eligible,loaded_rows,corrected_or_screened_output,overall_status,decision_reasons,raw_retention_policy
extracted_tables/029_Health_Bulletin_2021/table_0044.csv,ed56ccce472292c6388f3a7b00ff7aac9c0307ff7c0d89b88c8de6782b977591,029_Health_Bulletin_2021.pdf,109,recovered_exact_table_hash,ok,8,2,0,0,0,2,2,0,0.0,0,0,13,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0044.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0045.csv,44b91da8daab3402bfae8626c76132ad09e5678ba9a6025313e2b11528fd09e7,029_Health_Bulletin_2021.pdf,110,recovered_exact_table_hash,ok,37,2,0,0,0,2,2,37,0.5,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0045.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0046.csv,2155e6d6f4685e4fb502a5af71aa1aaf19ff6c26e9ccb4cc4072da7a3b797dac,029_Health_Bulletin_2021.pdf,112,recovered_exact_table_hash,ok,22,10,0,0,0,10,10,216,0.981818,18,7,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0046.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0047.csv,423fa7ae605f4e667372e04ce2b16d40b992185eb5f72573ba576c70c0ac2e49,029_Health_Bulletin_2021.pdf,115,recovered_exact_table_hash,ok,5,6,0,0,0,6,6,22,0.733333,0,2,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0047.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0048.csv,095ed4b374c2f9bd76afc24cce01d010eb3d2e33351b992300cadd6921f766c3,029_Health_Bulletin_2021.pdf,122,recovered_exact_table_hash,ok,8,8,0,0,0,8,8,62,0.96875,7,6,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0048.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0049.csv,d3a07bc1d03652b48237f3a2469e46d79aca0fa0acc8d65e671a7b49581e5d5c,029_Health_Bulletin_2021.pdf,141,recovered_conservative_token_match,ok,3,8,0,0,0,8,8,14,0.583333,0,2,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0049.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0050.csv,4f8c6d52a91446ff0c6af1cb3bd5cd882ff497a98977a29ed02d6783cf306da7,029_Health_Bulletin_2021.pdf,142,recovered_exact_table_hash,ok,5,10,0,0,0,10,10,29,0.58,0,3,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0050.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0051.csv,2144963c829f37589b73680e3d2f5ed750bef8dcd023756386901c652d2d2544,029_Health_Bulletin_2021.pdf,142,recovered_exact_table_hash,ok,19,7,0,0,0,7,7,48,0.360902,0,0,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0051.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0052.csv,747b3eb95cde87e6e6921431c6f532e5b765aa2c9773467c2bacfcae257c2447,029_Health_Bulletin_2021.pdf,143,recovered_exact_table_hash,ok,6,8,0,0,0,8,8,23,0.479167,0,1,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0052.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0053.csv,43172a8e350b3efb8b0fd6134e5a75638c2cd147df95fce1bc45687050a580bf,029_Health_Bulletin_2021.pdf,143,recovered_exact_table_hash,ok,13,12,0,0,0,12,12,116,0.74359,0,4,16,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0053.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0054.csv,95707abcfaf2afbcdbf2a2ac81234b94a70bfb608fbebe95afa60c106c6a62f8,029_Health_Bulletin_2021.pdf,145,recovered_exact_table_hash,ok,16,11,0,0,0,11,11,59,0.335227,1,0,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0054.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0055.csv,76c8881a235647ba87ceb4a06636fab4c057f0ac308ade371a450b580ab50ec1,029_Health_Bulletin_2021.pdf,146,recovered_exact_table_hash,ok,13,13,0,0,0,13,13,94,0.556213,1,1,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0055.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0056.csv,a81a05c8bf8d52167d4cad7d3f67af22d9865f52b62c92ffe7117a4e4063a68d,029_Health_Bulletin_2021.pdf,146,recovered_exact_table_hash,ok,11,10,0,0,0,10,10,39,0.354545,0,1,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0056.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0057.csv,76ffca6c3e27c0416a18fea5b18ec95545b1838ced45ea2edded40f5fe59c889,029_Health_Bulletin_2021.pdf,147,recovered_exact_table_hash,ok,12,8,0,0,0,8,8,0,0.0,0,0,10,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0057.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0058.csv,64400c044a5514598469f93550ec9cb529fc18d58f71e417c8d139467ca1179a,029_Health_Bulletin_2021.pdf,148,recovered_exact_table_hash,ok,9,13,0,0,0,13,13,54,0.461538,0,1,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0058.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0059.csv,8efe9c6f99e11c52b3596f27166208536f3fee0d9ca4b74f4154d6e35fe7b6e5,029_Health_Bulletin_2021.pdf,148,recovered_conservative_token_match,ok,4,12,0,0,0,12,12,31,0.645833,0,3,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0059.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0060.csv,849150eabda9b317a6c43399d3da85d93275f8e746e8b1ab29f5ef2759b8300b,029_Health_Bulletin_2021.pdf,151,recovered_exact_table_hash,ok,5,9,0,0,0,9,9,30,0.666667,0,3,9,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0060.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0061.csv,0fa5c7c9265fa8ee82d17732e735268211006d3aea0a5b7baae3a45c563495d2,029_Health_Bulletin_2021.pdf,152,recovered_exact_table_hash,ok,7,3,0,0,0,3,3,7,0.333333,0,1,14,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0061.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0062.csv,e34f589dde9d5284eb8c7bd83111f70bee39d51dad587fcec8ed3819576b5277,029_Health_Bulletin_2021.pdf,154,recovered_exact_table_hash,ok,10,10,0,0,0,10,10,100,1.0,10,10,0,0,0,0,0,0,review,pass,rejected,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0062.csv,reject_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0063.csv,4969faa442d85afbd89538ba95a4f8dded3dd1975dfb5e132969e8bda194a40b,029_Health_Bulletin_2021.pdf,155,recovered_exact_table_hash,ok,26,9,0,0,0,9,9,231,0.987179,23,7,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0063.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0064.csv,4a9883f8fa9f9680ce50706d6e6360426cffbee1b679cef0753d67e760c715be,029_Health_Bulletin_2021.pdf,155,recovered_exact_table_hash,ok,8,10,0,0,0,10,10,77,0.9625,7,7,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0064.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0065.csv,b01de9105a664ad6a2c059c1c708d9a9deb78c94bec15e77c500706136672480,029_Health_Bulletin_2021.pdf,157,recovered_conservative_token_match,ok,3,4,0,0,0,4,4,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0065.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0066.csv,16d764a7d57c41b9b5608fd79a92fb485c746b34fc23aac95362fcd35237e190,029_Health_Bulletin_2021.pdf,160,recovered_exact_table_hash,ok,6,4,0,0,0,4,4,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0066.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0067.csv,85ecaef4279344c2c09d89ce7bd8fe7b6c630fb4a8df4eb069476c7ba93dca9a,029_Health_Bulletin_2021.pdf,163,recovered_conservative_token_match,ok,4,5,0,0,0,5,5,0,0.0,0,0,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0067.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0068.csv,cffc027643bfdbd074e5ac06f96626cb86403d486cd6f52a6649a120736cd3f5,029_Health_Bulletin_2021.pdf,164,recovered_conservative_token_match,ok,2,4,0,0,0,4,4,0,0.0,0,0,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0068.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0069.csv,3b089ff7018fbb31fbd295d4c630bc61ee628145249060c03ad12a2416bb0ec0,029_Health_Bulletin_2021.pdf,164,recovered_conservative_token_match,ok,2,2,0,0,0,2,2,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0069.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0070.csv,eace7d3bd5bc2510bbfa63d5d1c442835559f6b113a7b809f8f7dee853d99407,029_Health_Bulletin_2021.pdf,165,recovered_conservative_token_match,ok,4,3,0,0,0,3,3,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0070.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0071.csv,89ee08d9d4ba22e02b2b12304049888d6ebf7d5761e48052db9b86b206d3d753,029_Health_Bulletin_2021.pdf,165,recovered_conservative_token_match,ok,2,2,0,0,0,2,2,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0071.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0072.csv,e0fe5ddc23f53f4a35db37f0d4f166a5850dae4dbf2062c88a46a6fce356ac43,029_Health_Bulletin_2021.pdf,174,recovered_exact_table_hash,ok,9,13,0,0,0,13,13,117,1.0,9,13,0,0,0,0,0,0,review,pass,rejected,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0072.csv,reject_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0073.csv,02be72fb6124055914b2821b2b3bbc54e499fde2487f6ad7aa9492437e3506b9,029_Health_Bulletin_2021.pdf,174,recovered_conservative_token_match,ok,3,9,0,0,0,9,9,1,0.037037,0,0,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0073.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0074.csv,2dccb40fa2fff77119817342e66123ac95c2be18ceeebd8f04e84c9413a60082,029_Health_Bulletin_2021.pdf,175,recovered_exact_table_hash,ok,15,6,0,0,0,6,6,71,0.788889,10,0,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0074.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0075.csv,a42c1741dc9ee0607369f6ae694fc8a2e2c0f020a98d5a20fe5a7d4b4b4557c9,029_Health_Bulletin_2021.pdf,176,recovered_exact_table_hash,ok,8,7,0,0,0,7,7,56,1.0,8,7,0,0,0,0,0,0,review,pass,rejected,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0075.csv,reject_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0076.csv,332749f6bb623d711a61ba2d1ff63df04b393f5a8d6c0d820df35f358912701e,029_Health_Bulletin_2021.pdf,176,recovered_exact_table_hash,ok,7,5,0,0,0,5,5,35,1.0,7,5,0,0,0,0,0,0,review,pass,rejected,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0076.csv,reject_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0077.csv,bd8e0ffdbab2b57c60dad71b26efecf7e3ef03c5347cffad033327d9444283e5,029_Health_Bulletin_2021.pdf,176,recovered_conservative_token_match,ok,4,4,0,0,0,4,4,3,0.1875,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0077.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0078.csv,8a02e321bd310aa8158c71fc368009415f84d00f03b0e1447495f7fb33f1337c,029_Health_Bulletin_2021.pdf,176,recovered_conservative_token_match,ok,3,2,0,0,0,2,2,2,0.333333,0,0,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0078.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0079.csv,64ce6cbeda01c6b4907f0d56ef37b5bd6fb5b32500be142aef762d984eeb2180,029_Health_Bulletin_2021.pdf,178,recovered_exact_table_hash,ok,14,25,0,0,0,25,25,327,0.934286,10,14,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0079.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0080.csv,4098ca9db4270a3f925e14b42556f4e1d2982fab20e5aabcc86e4c25423f611b,029_Health_Bulletin_2021.pdf,179,recovered_exact_table_hash,ok,13,11,0,0,0,11,11,11,0.076923,0,0,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0080.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0081.csv,a3ee413d1e770f94b2b5f651effe0706f0784f26fbe08765b19ad4701decbf8b,029_Health_Bulletin_2021.pdf,182,recovered_conservative_token_match,ok,2,26,0,0,0,26,26,34,0.653846,0,8,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0081.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0082.csv,6080d213911cd1feec265c6cc6eb8204d644ad5d7395724da884533f126165d9,029_Health_Bulletin_2021.pdf,183,recovered_exact_table_hash,ok,13,10,0,0,0,10,10,11,0.084615,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0082.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0083.csv,c67e0569038a2f868652b8f0196a9d641461fb22a3bc98ffb35c16a1d7fd6e10,029_Health_Bulletin_2021.pdf,184,recovered_exact_table_hash,ok,8,6,0,0,0,6,6,32,0.666667,0,2,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0083.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0084.csv,d3c35a1c401d3c4ae96f1d7a4f6228413382f0ddf5efb05c096829b312082149,029_Health_Bulletin_2021.pdf,199,recovered_exact_table_hash,ok,12,6,0,0,0,6,6,48,0.666667,0,2,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0084.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0085.csv,af3e01ba75b511ba59d3bfefd76c0d1fa69911ab1694aaf0ec7eaaf03752db11,029_Health_Bulletin_2021.pdf,199,recovered_exact_table_hash,ok,13,18,0,0,0,18,18,161,0.688034,0,6,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0085.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0086.csv,1758384e0f79b3ed94abd4ee090f62a73d6e41d3d980f004e301789cdbb62431,029_Health_Bulletin_2021.pdf,199,recovered_exact_table_hash,ok,9,6,0,0,0,6,6,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0086.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0087.csv,d2780b0e498aa2d213259948ea2190975b7a63143242056f1570129bbd2f2ff6,029_Health_Bulletin_2021.pdf,200,recovered_conservative_token_match,ok,4,6,0,0,0,6,6,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0087.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0088.csv,52e397beb1bb5f63afb72d4927467c8b5da083095fc5ad81d2a027adcd82d760,029_Health_Bulletin_2021.pdf,201,recovered_conservative_token_match,ok,4,6,0,0,0,6,6,11,0.458333,0,1,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0088.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0089.csv,2501f3d4dcf7992418e105c0703d3c40ff8c210ba5dde20fadd18ac530b8574d,029_Health_Bulletin_2021.pdf,201,recovered_conservative_token_match,ok,4,7,0,0,0,7,7,16,0.571429,0,2,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0089.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0090.csv,aeaed9e69dc854ece5fb94ace904fbccaa1bc57b05c27cdacb328e7f176623a7,029_Health_Bulletin_2021.pdf,202,recovered_exact_table_hash,ok,14,16,0,0,0,16,16,53,0.236607,0,1,86,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0090.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0091.csv,25b88f694bed95bafdd751d454bb1fafa8ae6947315344ee1c6842a703ea0c24,029_Health_Bulletin_2021.pdf,203,recovered_exact_table_hash,ok,13,16,0,0,0,16,16,90,0.432692,0,1,64,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0091.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0092.csv,1c8b694ede2d2c4e4140c32cb42dc600b1108a12ce91f180ac1dac3616a062fb,029_Health_Bulletin_2021.pdf,204,recovered_exact_table_hash,ok,10,8,0,0,0,8,8,59,0.7375,0,2,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0092.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0093.csv,4bb7d9587a38acc5d15bba13fa75474f9c64586c4d29e8bff50b505867f7422d,029_Health_Bulletin_2021.pdf,207,recovered_exact_table_hash,ok,22,10,0,0,0,10,10,136,0.618182,0,3,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0093.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0094.csv,87af395cfca6019fe4010928cc9ac9afe6c1baf39d93f368fd412726d9aecbdd,029_Health_Bulletin_2021.pdf,208,recovered_exact_table_hash,ok,13,7,0,0,0,7,7,43,0.472527,0,1,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0094.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0095.csv,693e3cd34acc67f8c80543ef323b72b08c02786941582fc085964f048ce29014,029_Health_Bulletin_2021.pdf,209,recovered_exact_table_hash,ok,23,15,0,0,0,15,15,265,0.768116,0,6,13,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0095.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/029_Health_Bulletin_2021/table_0096.csv,6e82edc415df14c6bea6b7b7cd1fe0bd4f1a73e0b4f54debad7e2742330ca0ad,029_Health_Bulletin_2021.pdf,215,recovered_exact_table_hash,ok,21,33,0,0,0,33,33,470,0.678211,0,12,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/029_Health_Bulletin_2021/table_0096.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
